text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,split
TWAIN_TOM_SAWYER_010__simplify,TWAIN_TOM_SAWYER_010,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_011__original,TWAIN_TOM_SAWYER_011,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_011__paraphrase,TWAIN_TOM_SAWYER_011,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_011__modernize,TWAIN_TOM_SAWYER_011,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_011__simplify,TWAIN_TOM_SAWYER_011,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_012__original,TWAIN_TOM_SAWYER_012,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_012__paraphrase,TWAIN_TOM_SAWYER_012,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,warning,length_soft_warning,train
TWAIN_TOM_SAWYER_012__modernize,TWAIN_TOM_SAWYER_012,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_012__simplify,TWAIN_TOM_SAWYER_012,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,train
TWAIN_TOM_SAWYER_013__original,TWAIN_TOM_SAWYER_013,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_013__paraphrase,TWAIN_TOM_SAWYER_013,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,warning,length_soft_warning,validation
TWAIN_TOM_SAWYER_013__modernize,TWAIN_TOM_SAWYER_013,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_013__simplify,TWAIN_TOM_SAWYER_013,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_014__original,TWAIN_TOM_SAWYER_014,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_014__paraphrase,TWAIN_TOM_SAWYER_014,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,warning,length_soft_warning,validation
TWAIN_TOM_SAWYER_014__modernize,TWAIN_TOM_SAWYER_014,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_014__simplify,TWAIN_TOM_SAWYER_014,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_015__original,TWAIN_TOM_SAWYER_015,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_015__paraphrase,TWAIN_TOM_SAWYER_015,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_015__modernize,TWAIN_TOM_SAWYER_015,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,warning,length_soft_warning,validation
TWAIN_TOM_SAWYER_015__simplify,TWAIN_TOM_SAWYER_015,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,warning,length_soft_warning,validation
TWAIN_TOM_SAWYER_016__original,TWAIN_TOM_SAWYER_016,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_016__paraphrase,TWAIN_TOM_SAWYER_016,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_016__modernize,TWAIN_TOM_SAWYER_016,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_016__simplify,TWAIN_TOM_SAWYER_016,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_017__original,TWAIN_TOM_SAWYER_017,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_017__paraphrase,TWAIN_TOM_SAWYER_017,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_017__modernize,TWAIN_TOM_SAWYER_017,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_017__simplify,TWAIN_TOM_SAWYER_017,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_018__original,TWAIN_TOM_SAWYER_018,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_018__paraphrase,TWAIN_TOM_SAWYER_018,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_018__modernize,TWAIN_TOM_SAWYER_018,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_018__simplify,TWAIN_TOM_SAWYER_018,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_019__original,TWAIN_TOM_SAWYER_019,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_019__paraphrase,TWAIN_TOM_SAWYER_019,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_019__modernize,TWAIN_TOM_SAWYER_019,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_019__simplify,TWAIN_TOM_SAWYER_019,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_020__original,TWAIN_TOM_SAWYER_020,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_020__paraphrase,TWAIN_TOM_SAWYER_020,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_020__modernize,TWAIN_TOM_SAWYER_020,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_020__simplify,TWAIN_TOM_SAWYER_020,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_021__original,TWAIN_TOM_SAWYER_021,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_021__paraphrase,TWAIN_TOM_SAWYER_021,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_021__modernize,TWAIN_TOM_SAWYER_021,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_021__simplify,TWAIN_TOM_SAWYER_021,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,validation
TWAIN_TOM_SAWYER_022__original,TWAIN_TOM_SAWYER_022,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_022__paraphrase,TWAIN_TOM_SAWYER_022,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_022__modernize,TWAIN_TOM_SAWYER_022,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_022__simplify,TWAIN_TOM_SAWYER_022,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_023__original,TWAIN_TOM_SAWYER_023,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_023__paraphrase,TWAIN_TOM_SAWYER_023,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_023__modernize,TWAIN_TOM_SAWYER_023,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_023__simplify,TWAIN_TOM_SAWYER_023,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_024__original,TWAIN_TOM_SAWYER_024,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_024__paraphrase,TWAIN_TOM_SAWYER_024,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_024__modernize,TWAIN_TOM_SAWYER_024,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_024__simplify,TWAIN_TOM_SAWYER_024,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_025__original,TWAIN_TOM_SAWYER_025,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_025__paraphrase,TWAIN_TOM_SAWYER_025,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_025__modernize,TWAIN_TOM_SAWYER_025,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_025__simplify,TWAIN_TOM_SAWYER_025,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_026__original,TWAIN_TOM_SAWYER_026,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_026__paraphrase,TWAIN_TOM_SAWYER_026,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_026__modernize,TWAIN_TOM_SAWYER_026,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_026__simplify,TWAIN_TOM_SAWYER_026,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_027__original,TWAIN_TOM_SAWYER_027,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_027__paraphrase,TWAIN_TOM_SAWYER_027,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_027__modernize,TWAIN_TOM_SAWYER_027,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_027__simplify,TWAIN_TOM_SAWYER_027,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_028__original,TWAIN_TOM_SAWYER_028,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_028__paraphrase,TWAIN_TOM_SAWYER_028,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_028__modernize,TWAIN_TOM_SAWYER_028,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_028__simplify,TWAIN_TOM_SAWYER_028,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_029__original,TWAIN_TOM_SAWYER_029,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_029__paraphrase,TWAIN_TOM_SAWYER_029,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_029__modernize,TWAIN_TOM_SAWYER_029,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_029__simplify,TWAIN_TOM_SAWYER_029,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_030__original,TWAIN_TOM_SAWYER_030,original,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_030__paraphrase,TWAIN_TOM_SAWYER_030,paraphrase,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_030__modernize,TWAIN_TOM_SAWYER_030,modernize,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
TWAIN_TOM_SAWYER_030__simplify,TWAIN_TOM_SAWYER_030,simplify,twain,Mark Twain,tom_sawyer,The Adventures of Tom Sawyer,pass,,test
WILDE_DORIAN_GRAY_001__original,WILDE_DORIAN_GRAY_001,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_001__paraphrase,WILDE_DORIAN_GRAY_001,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_001__modernize,WILDE_DORIAN_GRAY_001,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_001__simplify,WILDE_DORIAN_GRAY_001,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_002__original,WILDE_DORIAN_GRAY_002,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_002__paraphrase,WILDE_DORIAN_GRAY_002,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_002__modernize,WILDE_DORIAN_GRAY_002,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_002__simplify,WILDE_DORIAN_GRAY_002,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_003__original,WILDE_DORIAN_GRAY_003,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_003__paraphrase,WILDE_DORIAN_GRAY_003,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_003__modernize,WILDE_DORIAN_GRAY_003,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_003__simplify,WILDE_DORIAN_GRAY_003,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_004__original,WILDE_DORIAN_GRAY_004,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_004__paraphrase,WILDE_DORIAN_GRAY_004,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_004__modernize,WILDE_DORIAN_GRAY_004,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_004__simplify,WILDE_DORIAN_GRAY_004,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_005__original,WILDE_DORIAN_GRAY_005,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_005__paraphrase,WILDE_DORIAN_GRAY_005,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_005__modernize,WILDE_DORIAN_GRAY_005,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_005__simplify,WILDE_DORIAN_GRAY_005,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_006__original,WILDE_DORIAN_GRAY_006,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_006__paraphrase,WILDE_DORIAN_GRAY_006,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_006__modernize,WILDE_DORIAN_GRAY_006,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_006__simplify,WILDE_DORIAN_GRAY_006,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_007__original,WILDE_DORIAN_GRAY_007,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_007__paraphrase,WILDE_DORIAN_GRAY_007,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_007__modernize,WILDE_DORIAN_GRAY_007,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_007__simplify,WILDE_DORIAN_GRAY_007,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_008__original,WILDE_DORIAN_GRAY_008,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_008__paraphrase,WILDE_DORIAN_GRAY_008,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_008__modernize,WILDE_DORIAN_GRAY_008,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_008__simplify,WILDE_DORIAN_GRAY_008,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_009__original,WILDE_DORIAN_GRAY_009,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_009__paraphrase,WILDE_DORIAN_GRAY_009,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_009__modernize,WILDE_DORIAN_GRAY_009,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_009__simplify,WILDE_DORIAN_GRAY_009,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_010__original,WILDE_DORIAN_GRAY_010,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_010__paraphrase,WILDE_DORIAN_GRAY_010,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_010__modernize,WILDE_DORIAN_GRAY_010,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_010__simplify,WILDE_DORIAN_GRAY_010,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_011__original,WILDE_DORIAN_GRAY_011,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_011__paraphrase,WILDE_DORIAN_GRAY_011,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_011__modernize,WILDE_DORIAN_GRAY_011,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_011__simplify,WILDE_DORIAN_GRAY_011,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_012__original,WILDE_DORIAN_GRAY_012,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_012__paraphrase,WILDE_DORIAN_GRAY_012,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_012__modernize,WILDE_DORIAN_GRAY_012,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_012__simplify,WILDE_DORIAN_GRAY_012,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_013__original,WILDE_DORIAN_GRAY_013,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_013__paraphrase,WILDE_DORIAN_GRAY_013,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_013__modernize,WILDE_DORIAN_GRAY_013,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_013__simplify,WILDE_DORIAN_GRAY_013,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_014__original,WILDE_DORIAN_GRAY_014,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_014__paraphrase,WILDE_DORIAN_GRAY_014,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_014__modernize,WILDE_DORIAN_GRAY_014,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_014__simplify,WILDE_DORIAN_GRAY_014,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_015__original,WILDE_DORIAN_GRAY_015,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_015__modernize,WILDE_DORIAN_GRAY_015,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_015__simplify,WILDE_DORIAN_GRAY_015,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_016__original,WILDE_DORIAN_GRAY_016,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_016__modernize,WILDE_DORIAN_GRAY_016,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_016__simplify,WILDE_DORIAN_GRAY_016,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_017__original,WILDE_DORIAN_GRAY_017,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_017__modernize,WILDE_DORIAN_GRAY_017,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_017__simplify,WILDE_DORIAN_GRAY_017,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_018__original,WILDE_DORIAN_GRAY_018,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,warning,length_soft_warning,train
WILDE_DORIAN_GRAY_018__modernize,WILDE_DORIAN_GRAY_018,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_018__simplify,WILDE_DORIAN_GRAY_018,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,warning,length_soft_warning,train
WILDE_DORIAN_GRAY_019__original,WILDE_DORIAN_GRAY_019,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_019__modernize,WILDE_DORIAN_GRAY_019,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_019__simplify,WILDE_DORIAN_GRAY_019,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_020__original,WILDE_DORIAN_GRAY_020,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_020__modernize,WILDE_DORIAN_GRAY_020,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_020__simplify,WILDE_DORIAN_GRAY_020,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_021__original,WILDE_DORIAN_GRAY_021,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_021__modernize,WILDE_DORIAN_GRAY_021,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_021__simplify,WILDE_DORIAN_GRAY_021,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_022__original,WILDE_DORIAN_GRAY_022,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,train
