text_id,passage_id,condition,true_author,centroid_author,burrows_delta,is_true_author_centroid,is_nearest_centroid,nearest_centroid_author,nearest_centroid_correct
WILDE_LORD_ARTHUR_STORIES_015__modernize,WILDE_LORD_ARTHUR_STORIES_015,modernize,wilde,twain,0.659238645,0,1,twain,0
WILDE_LORD_ARTHUR_STORIES_015__modernize,WILDE_LORD_ARTHUR_STORIES_015,modernize,wilde,wilde,0.689852211,1,0,twain,0
WILDE_LORD_ARTHUR_STORIES_016__modernize,WILDE_LORD_ARTHUR_STORIES_016,modernize,wilde,austen,0.668880996,0,1,austen,0
WILDE_LORD_ARTHUR_STORIES_016__modernize,WILDE_LORD_ARTHUR_STORIES_016,modernize,wilde,dickens,0.714310933,0,0,austen,0
WILDE_LORD_ARTHUR_STORIES_016__modernize,WILDE_LORD_ARTHUR_STORIES_016,modernize,wilde,poe,0.706362853,0,0,austen,0
WILDE_LORD_ARTHUR_STORIES_016__modernize,WILDE_LORD_ARTHUR_STORIES_016,modernize,wilde,shelley,0.6879357,0,0,austen,0
WILDE_LORD_ARTHUR_STORIES_016__modernize,WILDE_LORD_ARTHUR_STORIES_016,modernize,wilde,twain,0.815587875,0,0,austen,0
WILDE_LORD_ARTHUR_STORIES_016__modernize,WILDE_LORD_ARTHUR_STORIES_016,modernize,wilde,wilde,0.698513543,1,0,austen,0
WILDE_LORD_ARTHUR_STORIES_017__modernize,WILDE_LORD_ARTHUR_STORIES_017,modernize,wilde,austen,0.642154306,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_017__modernize,WILDE_LORD_ARTHUR_STORIES_017,modernize,wilde,dickens,0.467073447,0,1,dickens,0
WILDE_LORD_ARTHUR_STORIES_017__modernize,WILDE_LORD_ARTHUR_STORIES_017,modernize,wilde,poe,0.717902793,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_017__modernize,WILDE_LORD_ARTHUR_STORIES_017,modernize,wilde,shelley,0.628838149,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_017__modernize,WILDE_LORD_ARTHUR_STORIES_017,modernize,wilde,twain,0.577826096,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_017__modernize,WILDE_LORD_ARTHUR_STORIES_017,modernize,wilde,wilde,0.527331549,1,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_018__modernize,WILDE_LORD_ARTHUR_STORIES_018,modernize,wilde,austen,0.76210884,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_018__modernize,WILDE_LORD_ARTHUR_STORIES_018,modernize,wilde,dickens,0.677511281,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_018__modernize,WILDE_LORD_ARTHUR_STORIES_018,modernize,wilde,poe,0.766663224,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_018__modernize,WILDE_LORD_ARTHUR_STORIES_018,modernize,wilde,shelley,0.670681511,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_018__modernize,WILDE_LORD_ARTHUR_STORIES_018,modernize,wilde,twain,0.621595872,0,1,twain,0
WILDE_LORD_ARTHUR_STORIES_018__modernize,WILDE_LORD_ARTHUR_STORIES_018,modernize,wilde,wilde,0.687020944,1,0,twain,0
WILDE_LORD_ARTHUR_STORIES_019__modernize,WILDE_LORD_ARTHUR_STORIES_019,modernize,wilde,austen,0.836750172,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_019__modernize,WILDE_LORD_ARTHUR_STORIES_019,modernize,wilde,dickens,0.739643567,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_019__modernize,WILDE_LORD_ARTHUR_STORIES_019,modernize,wilde,poe,0.850312175,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_019__modernize,WILDE_LORD_ARTHUR_STORIES_019,modernize,wilde,shelley,0.855781517,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_019__modernize,WILDE_LORD_ARTHUR_STORIES_019,modernize,wilde,twain,0.731903273,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_019__modernize,WILDE_LORD_ARTHUR_STORIES_019,modernize,wilde,wilde,0.666497951,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_020__modernize,WILDE_LORD_ARTHUR_STORIES_020,modernize,wilde,austen,1.002756166,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_020__modernize,WILDE_LORD_ARTHUR_STORIES_020,modernize,wilde,dickens,0.818961224,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_020__modernize,WILDE_LORD_ARTHUR_STORIES_020,modernize,wilde,poe,1.01918706,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_020__modernize,WILDE_LORD_ARTHUR_STORIES_020,modernize,wilde,shelley,0.985775481,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_020__modernize,WILDE_LORD_ARTHUR_STORIES_020,modernize,wilde,twain,0.81806602,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_020__modernize,WILDE_LORD_ARTHUR_STORIES_020,modernize,wilde,wilde,0.77358639,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_021__modernize,WILDE_LORD_ARTHUR_STORIES_021,modernize,wilde,austen,0.844685937,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_021__modernize,WILDE_LORD_ARTHUR_STORIES_021,modernize,wilde,dickens,0.711270759,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_021__modernize,WILDE_LORD_ARTHUR_STORIES_021,modernize,wilde,poe,0.768707488,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_021__modernize,WILDE_LORD_ARTHUR_STORIES_021,modernize,wilde,shelley,0.827432184,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_021__modernize,WILDE_LORD_ARTHUR_STORIES_021,modernize,wilde,twain,0.763653746,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_021__modernize,WILDE_LORD_ARTHUR_STORIES_021,modernize,wilde,wilde,0.705768741,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_022__modernize,WILDE_LORD_ARTHUR_STORIES_022,modernize,wilde,austen,0.704029784,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_022__modernize,WILDE_LORD_ARTHUR_STORIES_022,modernize,wilde,dickens,0.712359055,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_022__modernize,WILDE_LORD_ARTHUR_STORIES_022,modernize,wilde,poe,0.808994618,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_022__modernize,WILDE_LORD_ARTHUR_STORIES_022,modernize,wilde,shelley,0.773496526,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_022__modernize,WILDE_LORD_ARTHUR_STORIES_022,modernize,wilde,twain,0.683601743,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_022__modernize,WILDE_LORD_ARTHUR_STORIES_022,modernize,wilde,wilde,0.633694813,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_023__modernize,WILDE_LORD_ARTHUR_STORIES_023,modernize,wilde,austen,0.83761365,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_023__modernize,WILDE_LORD_ARTHUR_STORIES_023,modernize,wilde,dickens,0.689803575,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_023__modernize,WILDE_LORD_ARTHUR_STORIES_023,modernize,wilde,poe,0.722150854,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_023__modernize,WILDE_LORD_ARTHUR_STORIES_023,modernize,wilde,shelley,0.716775055,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_023__modernize,WILDE_LORD_ARTHUR_STORIES_023,modernize,wilde,twain,0.78491242,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_023__modernize,WILDE_LORD_ARTHUR_STORIES_023,modernize,wilde,wilde,0.686889972,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_024__modernize,WILDE_LORD_ARTHUR_STORIES_024,modernize,wilde,austen,0.888645132,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_024__modernize,WILDE_LORD_ARTHUR_STORIES_024,modernize,wilde,dickens,0.71426602,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_024__modernize,WILDE_LORD_ARTHUR_STORIES_024,modernize,wilde,poe,0.791592799,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_024__modernize,WILDE_LORD_ARTHUR_STORIES_024,modernize,wilde,shelley,0.83878343,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_024__modernize,WILDE_LORD_ARTHUR_STORIES_024,modernize,wilde,twain,0.755436729,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_024__modernize,WILDE_LORD_ARTHUR_STORIES_024,modernize,wilde,wilde,0.709803527,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_025__modernize,WILDE_LORD_ARTHUR_STORIES_025,modernize,wilde,austen,0.884653924,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_025__modernize,WILDE_LORD_ARTHUR_STORIES_025,modernize,wilde,dickens,0.790407343,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_025__modernize,WILDE_LORD_ARTHUR_STORIES_025,modernize,wilde,poe,0.781783925,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_025__modernize,WILDE_LORD_ARTHUR_STORIES_025,modernize,wilde,shelley,0.827541005,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_025__modernize,WILDE_LORD_ARTHUR_STORIES_025,modernize,wilde,twain,0.85177807,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_025__modernize,WILDE_LORD_ARTHUR_STORIES_025,modernize,wilde,wilde,0.733559148,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_026__modernize,WILDE_LORD_ARTHUR_STORIES_026,modernize,wilde,austen,0.812251569,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_026__modernize,WILDE_LORD_ARTHUR_STORIES_026,modernize,wilde,dickens,0.718540176,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_026__modernize,WILDE_LORD_ARTHUR_STORIES_026,modernize,wilde,poe,0.574437182,0,1,poe,0
WILDE_LORD_ARTHUR_STORIES_026__modernize,WILDE_LORD_ARTHUR_STORIES_026,modernize,wilde,shelley,0.584884467,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_026__modernize,WILDE_LORD_ARTHUR_STORIES_026,modernize,wilde,twain,0.785953593,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_026__modernize,WILDE_LORD_ARTHUR_STORIES_026,modernize,wilde,wilde,0.707068099,1,0,poe,0
WILDE_LORD_ARTHUR_STORIES_027__modernize,WILDE_LORD_ARTHUR_STORIES_027,modernize,wilde,austen,0.780470834,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_027__modernize,WILDE_LORD_ARTHUR_STORIES_027,modernize,wilde,dickens,0.770702727,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_027__modernize,WILDE_LORD_ARTHUR_STORIES_027,modernize,wilde,poe,0.75431683,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_027__modernize,WILDE_LORD_ARTHUR_STORIES_027,modernize,wilde,shelley,0.809265521,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_027__modernize,WILDE_LORD_ARTHUR_STORIES_027,modernize,wilde,twain,0.788263711,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_027__modernize,WILDE_LORD_ARTHUR_STORIES_027,modernize,wilde,wilde,0.697714376,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_028__modernize,WILDE_LORD_ARTHUR_STORIES_028,modernize,wilde,austen,0.814550675,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_028__modernize,WILDE_LORD_ARTHUR_STORIES_028,modernize,wilde,dickens,0.755205365,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_028__modernize,WILDE_LORD_ARTHUR_STORIES_028,modernize,wilde,poe,0.70411106,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_028__modernize,WILDE_LORD_ARTHUR_STORIES_028,modernize,wilde,shelley,0.739692037,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_028__modernize,WILDE_LORD_ARTHUR_STORIES_028,modernize,wilde,twain,0.770758461,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_028__modernize,WILDE_LORD_ARTHUR_STORIES_028,modernize,wilde,wilde,0.681899045,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_029__modernize,WILDE_LORD_ARTHUR_STORIES_029,modernize,wilde,austen,0.776276351,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_029__modernize,WILDE_LORD_ARTHUR_STORIES_029,modernize,wilde,dickens,0.711669974,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_029__modernize,WILDE_LORD_ARTHUR_STORIES_029,modernize,wilde,poe,0.601619553,0,1,poe,0
WILDE_LORD_ARTHUR_STORIES_029__modernize,WILDE_LORD_ARTHUR_STORIES_029,modernize,wilde,shelley,0.63197303,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_029__modernize,WILDE_LORD_ARTHUR_STORIES_029,modernize,wilde,twain,0.776812931,0,0,poe,0
WILDE_LORD_ARTHUR_STORIES_029__modernize,WILDE_LORD_ARTHUR_STORIES_029,modernize,wilde,wilde,0.689439084,1,0,poe,0
WILDE_LORD_ARTHUR_STORIES_030__modernize,WILDE_LORD_ARTHUR_STORIES_030,modernize,wilde,austen,0.805424417,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_030__modernize,WILDE_LORD_ARTHUR_STORIES_030,modernize,wilde,dickens,0.778907421,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_030__modernize,WILDE_LORD_ARTHUR_STORIES_030,modernize,wilde,poe,0.878845942,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_030__modernize,WILDE_LORD_ARTHUR_STORIES_030,modernize,wilde,shelley,0.876015704,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_030__modernize,WILDE_LORD_ARTHUR_STORIES_030,modernize,wilde,twain,0.807511573,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_030__modernize,WILDE_LORD_ARTHUR_STORIES_030,modernize,wilde,wilde,0.740256174,1,1,wilde,1
AUSTEN_EMMA_001__simplify,AUSTEN_EMMA_001,simplify,austen,austen,0.733110845,1,0,wilde,0
AUSTEN_EMMA_001__simplify,AUSTEN_EMMA_001,simplify,austen,dickens,0.722207097,0,0,wilde,0
AUSTEN_EMMA_001__simplify,AUSTEN_EMMA_001,simplify,austen,poe,0.729651672,0,0,wilde,0
AUSTEN_EMMA_001__simplify,AUSTEN_EMMA_001,simplify,austen,shelley,0.700778898,0,0,wilde,0
AUSTEN_EMMA_001__simplify,AUSTEN_EMMA_001,simplify,austen,twain,0.767885562,0,0,wilde,0
AUSTEN_EMMA_001__simplify,AUSTEN_EMMA_001,simplify,austen,wilde,0.679372501,0,1,wilde,0
AUSTEN_EMMA_002__simplify,AUSTEN_EMMA_002,simplify,austen,austen,0.694153864,1,1,austen,1
AUSTEN_EMMA_002__simplify,AUSTEN_EMMA_002,simplify,austen,dickens,0.865070152,0,0,austen,1
AUSTEN_EMMA_002__simplify,AUSTEN_EMMA_002,simplify,austen,poe,0.969599556,0,0,austen,1
AUSTEN_EMMA_002__simplify,AUSTEN_EMMA_002,simplify,austen,shelley,0.921938933,0,0,austen,1
AUSTEN_EMMA_002__simplify,AUSTEN_EMMA_002,simplify,austen,twain,0.878109658,0,0,austen,1
AUSTEN_EMMA_002__simplify,AUSTEN_EMMA_002,simplify,austen,wilde,0.873951231,0,0,austen,1
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,austen,1.045567639,1,1,austen,1
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,dickens,1.143429485,0,0,austen,1
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,poe,1.241565389,0,0,austen,1
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,shelley,1.20411848,0,0,austen,1
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,twain,1.176561499,0,0,austen,1
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,wilde,1.149293403,0,0,austen,1
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,austen,0.66409715,1,1,austen,1
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,dickens,0.831736384,0,0,austen,1
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,poe,0.893375874,0,0,austen,1
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,shelley,0.893079581,0,0,austen,1
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,twain,0.782531052,0,0,austen,1
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,wilde,0.760299817,0,0,austen,1
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,austen,0.734392958,1,0,twain,0
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,dickens,0.77842825,0,0,twain,0
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,poe,0.920900501,0,0,twain,0
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,shelley,0.88012635,0,0,twain,0
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,twain,0.677273463,0,1,twain,0
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,wilde,0.722948903,0,0,twain,0
AUSTEN_EMMA_006__simplify,AUSTEN_EMMA_006,simplify,austen,austen,0.768387977,1,1,austen,1
AUSTEN_EMMA_006__simplify,AUSTEN_EMMA_006,simplify,austen,dickens,0.815897716,0,0,austen,1
AUSTEN_EMMA_006__simplify,AUSTEN_EMMA_006,simplify,austen,poe,0.918354129,0,0,austen,1
AUSTEN_EMMA_006__simplify,AUSTEN_EMMA_006,simplify,austen,shelley,0.928901294,0,0,austen,1
AUSTEN_EMMA_006__simplify,AUSTEN_EMMA_006,simplify,austen,twain,0.916260179,0,0,austen,1
AUSTEN_EMMA_006__simplify,AUSTEN_EMMA_006,simplify,austen,wilde,0.851288222,0,0,austen,1
AUSTEN_EMMA_007__simplify,AUSTEN_EMMA_007,simplify,austen,austen,0.893452056,1,0,wilde,0
AUSTEN_EMMA_007__simplify,AUSTEN_EMMA_007,simplify,austen,dickens,0.89012499,0,0,wilde,0
AUSTEN_EMMA_007__simplify,AUSTEN_EMMA_007,simplify,austen,poe,0.953643148,0,0,wilde,0
AUSTEN_EMMA_007__simplify,AUSTEN_EMMA_007,simplify,austen,shelley,0.971070854,0,0,wilde,0
AUSTEN_EMMA_007__simplify,AUSTEN_EMMA_007,simplify,austen,twain,0.907627586,0,0,wilde,0
AUSTEN_EMMA_007__simplify,AUSTEN_EMMA_007,simplify,austen,wilde,0.794052269,0,1,wilde,0
AUSTEN_EMMA_008__simplify,AUSTEN_EMMA_008,simplify,austen,austen,0.691600601,1,1,austen,1
AUSTEN_EMMA_008__simplify,AUSTEN_EMMA_008,simplify,austen,dickens,0.786396771,0,0,austen,1
AUSTEN_EMMA_008__simplify,AUSTEN_EMMA_008,simplify,austen,poe,0.852784342,0,0,austen,1
AUSTEN_EMMA_008__simplify,AUSTEN_EMMA_008,simplify,austen,shelley,0.801849128,0,0,austen,1
AUSTEN_EMMA_008__simplify,AUSTEN_EMMA_008,simplify,austen,twain,0.75834759,0,0,austen,1
AUSTEN_EMMA_008__simplify,AUSTEN_EMMA_008,simplify,austen,wilde,0.785267407,0,0,austen,1
AUSTEN_EMMA_009__simplify,AUSTEN_EMMA_009,simplify,austen,austen,0.917441851,1,0,wilde,0
AUSTEN_EMMA_009__simplify,AUSTEN_EMMA_009,simplify,austen,dickens,0.926992855,0,0,wilde,0
AUSTEN_EMMA_009__simplify,AUSTEN_EMMA_009,simplify,austen,poe,1.076176953,0,0,wilde,0
AUSTEN_EMMA_009__simplify,AUSTEN_EMMA_009,simplify,austen,shelley,1.077668549,0,0,wilde,0
AUSTEN_EMMA_009__simplify,AUSTEN_EMMA_009,simplify,austen,twain,0.921856057,0,0,wilde,0
AUSTEN_EMMA_009__simplify,AUSTEN_EMMA_009,simplify,austen,wilde,0.87313263,0,1,wilde,0
AUSTEN_EMMA_010__simplify,AUSTEN_EMMA_010,simplify,austen,austen,0.815514332,1,1,austen,1
AUSTEN_EMMA_010__simplify,AUSTEN_EMMA_010,simplify,austen,dickens,0.984864286,0,0,austen,1
AUSTEN_EMMA_010__simplify,AUSTEN_EMMA_010,simplify,austen,poe,0.990036432,0,0,austen,1
AUSTEN_EMMA_010__simplify,AUSTEN_EMMA_010,simplify,austen,shelley,0.971821137,0,0,austen,1
AUSTEN_EMMA_010__simplify,AUSTEN_EMMA_010,simplify,austen,twain,0.936299389,0,0,austen,1
AUSTEN_EMMA_010__simplify,AUSTEN_EMMA_010,simplify,austen,wilde,1.014879794,0,0,austen,1
AUSTEN_EMMA_011__simplify,AUSTEN_EMMA_011,simplify,austen,austen,0.803731485,1,0,wilde,0
AUSTEN_EMMA_011__simplify,AUSTEN_EMMA_011,simplify,austen,dickens,0.780914837,0,0,wilde,0
AUSTEN_EMMA_011__simplify,AUSTEN_EMMA_011,simplify,austen,poe,0.777129891,0,0,wilde,0
AUSTEN_EMMA_011__simplify,AUSTEN_EMMA_011,simplify,austen,shelley,0.743603868,0,0,wilde,0
AUSTEN_EMMA_011__simplify,AUSTEN_EMMA_011,simplify,austen,twain,0.77510877,0,0,wilde,0
AUSTEN_EMMA_011__simplify,AUSTEN_EMMA_011,simplify,austen,wilde,0.711772653,0,1,wilde,0
AUSTEN_EMMA_012__simplify,AUSTEN_EMMA_012,simplify,austen,austen,0.65742821,1,0,wilde,0
AUSTEN_EMMA_012__simplify,AUSTEN_EMMA_012,simplify,austen,dickens,0.640433681,0,0,wilde,0
AUSTEN_EMMA_012__simplify,AUSTEN_EMMA_012,simplify,austen,poe,0.696354934,0,0,wilde,0
AUSTEN_EMMA_012__simplify,AUSTEN_EMMA_012,simplify,austen,shelley,0.699402602,0,0,wilde,0
AUSTEN_EMMA_012__simplify,AUSTEN_EMMA_012,simplify,austen,twain,0.639627202,0,0,wilde,0
AUSTEN_EMMA_012__simplify,AUSTEN_EMMA_012,simplify,austen,wilde,0.590242418,0,1,wilde,0
AUSTEN_EMMA_013__simplify,AUSTEN_EMMA_013,simplify,austen,austen,0.820009537,1,1,austen,1
AUSTEN_EMMA_013__simplify,AUSTEN_EMMA_013,simplify,austen,dickens,0.874473349,0,0,austen,1
AUSTEN_EMMA_013__simplify,AUSTEN_EMMA_013,simplify,austen,poe,0.854575613,0,0,austen,1
AUSTEN_EMMA_013__simplify,AUSTEN_EMMA_013,simplify,austen,shelley,0.932727795,0,0,austen,1
AUSTEN_EMMA_013__simplify,AUSTEN_EMMA_013,simplify,austen,twain,0.899484746,0,0,austen,1
AUSTEN_EMMA_013__simplify,AUSTEN_EMMA_013,simplify,austen,wilde,0.863607063,0,0,austen,1
AUSTEN_EMMA_014__simplify,AUSTEN_EMMA_014,simplify,austen,austen,0.737237206,1,1,austen,1
AUSTEN_EMMA_014__simplify,AUSTEN_EMMA_014,simplify,austen,dickens,0.870345557,0,0,austen,1
AUSTEN_EMMA_014__simplify,AUSTEN_EMMA_014,simplify,austen,poe,0.967230074,0,0,austen,1
AUSTEN_EMMA_014__simplify,AUSTEN_EMMA_014,simplify,austen,shelley,0.870993776,0,0,austen,1
AUSTEN_EMMA_014__simplify,AUSTEN_EMMA_014,simplify,austen,twain,0.91286153,0,0,austen,1
AUSTEN_EMMA_014__simplify,AUSTEN_EMMA_014,simplify,austen,wilde,0.891183426,0,0,austen,1
AUSTEN_EMMA_015__simplify,AUSTEN_EMMA_015,simplify,austen,austen,0.63909943,1,1,austen,1
AUSTEN_EMMA_015__simplify,AUSTEN_EMMA_015,simplify,austen,dickens,0.732751954,0,0,austen,1
AUSTEN_EMMA_015__simplify,AUSTEN_EMMA_015,simplify,austen,poe,0.7666924,0,0,austen,1
AUSTEN_EMMA_015__simplify,AUSTEN_EMMA_015,simplify,austen,shelley,0.790261644,0,0,austen,1
AUSTEN_EMMA_015__simplify,AUSTEN_EMMA_015,simplify,austen,twain,0.72086605,0,0,austen,1
AUSTEN_EMMA_015__simplify,AUSTEN_EMMA_015,simplify,austen,wilde,0.68639515,0,0,austen,1
AUSTEN_EMMA_016__simplify,AUSTEN_EMMA_016,simplify,austen,austen,0.720672892,1,1,austen,1
AUSTEN_EMMA_016__simplify,AUSTEN_EMMA_016,simplify,austen,dickens,0.827786075,0,0,austen,1
AUSTEN_EMMA_016__simplify,AUSTEN_EMMA_016,simplify,austen,poe,0.913727501,0,0,austen,1
AUSTEN_EMMA_016__simplify,AUSTEN_EMMA_016,simplify,austen,shelley,0.934791215,0,0,austen,1
AUSTEN_EMMA_016__simplify,AUSTEN_EMMA_016,simplify,austen,twain,0.806220056,0,0,austen,1
AUSTEN_EMMA_016__simplify,AUSTEN_EMMA_016,simplify,austen,wilde,0.82597389,0,0,austen,1
AUSTEN_EMMA_017__simplify,AUSTEN_EMMA_017,simplify,austen,austen,0.705738047,1,1,austen,1
AUSTEN_EMMA_017__simplify,AUSTEN_EMMA_017,simplify,austen,dickens,0.814320853,0,0,austen,1
AUSTEN_EMMA_017__simplify,AUSTEN_EMMA_017,simplify,austen,poe,0.78894419,0,0,austen,1
AUSTEN_EMMA_017__simplify,AUSTEN_EMMA_017,simplify,austen,shelley,0.796190254,0,0,austen,1
AUSTEN_EMMA_017__simplify,AUSTEN_EMMA_017,simplify,austen,twain,0.810003154,0,0,austen,1
AUSTEN_EMMA_017__simplify,AUSTEN_EMMA_017,simplify,austen,wilde,0.767444197,0,0,austen,1
AUSTEN_EMMA_018__simplify,AUSTEN_EMMA_018,simplify,austen,austen,0.814972136,1,1,austen,1
AUSTEN_EMMA_018__simplify,AUSTEN_EMMA_018,simplify,austen,dickens,0.952336448,0,0,austen,1
AUSTEN_EMMA_018__simplify,AUSTEN_EMMA_018,simplify,austen,poe,1.017120128,0,0,austen,1
AUSTEN_EMMA_018__simplify,AUSTEN_EMMA_018,simplify,austen,shelley,0.990256584,0,0,austen,1
AUSTEN_EMMA_018__simplify,AUSTEN_EMMA_018,simplify,austen,twain,0.985373685,0,0,austen,1
AUSTEN_EMMA_018__simplify,AUSTEN_EMMA_018,simplify,austen,wilde,0.950099852,0,0,austen,1
AUSTEN_EMMA_019__simplify,AUSTEN_EMMA_019,simplify,austen,austen,0.87952336,1,0,wilde,0
AUSTEN_EMMA_019__simplify,AUSTEN_EMMA_019,simplify,austen,dickens,0.813108827,0,0,wilde,0
AUSTEN_EMMA_019__simplify,AUSTEN_EMMA_019,simplify,austen,poe,0.926460343,0,0,wilde,0
AUSTEN_EMMA_019__simplify,AUSTEN_EMMA_019,simplify,austen,shelley,0.957255294,0,0,wilde,0
AUSTEN_EMMA_019__simplify,AUSTEN_EMMA_019,simplify,austen,twain,0.871741958,0,0,wilde,0
AUSTEN_EMMA_019__simplify,AUSTEN_EMMA_019,simplify,austen,wilde,0.752025995,0,1,wilde,0
AUSTEN_EMMA_020__simplify,AUSTEN_EMMA_020,simplify,austen,austen,0.7190066,1,1,austen,1
AUSTEN_EMMA_020__simplify,AUSTEN_EMMA_020,simplify,austen,dickens,0.89758337,0,0,austen,1
AUSTEN_EMMA_020__simplify,AUSTEN_EMMA_020,simplify,austen,poe,0.940474582,0,0,austen,1
AUSTEN_EMMA_020__simplify,AUSTEN_EMMA_020,simplify,austen,shelley,0.961397841,0,0,austen,1
